model,scenario,variant,frequency,variable,grid_type,version,filename,start_year,start_month,start_day,end_year,end_month,end_day
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_186801010600-186901010000.nc,1868,1,1,1869,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_186901010600-187001010000.nc,1869,1,1,1870,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187001010600-187101010000.nc,1870,1,1,1871,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187101010600-187201010000.nc,1871,1,1,1872,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187201010600-187301010000.nc,1872,1,1,1873,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187301010600-187401010000.nc,1873,1,1,1874,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187401010600-187501010000.nc,1874,1,1,1875,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187501010600-187601010000.nc,1875,1,1,1876,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187601010600-187701010000.nc,1876,1,1,1877,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187701010600-187801010000.nc,1877,1,1,1878,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187801010600-187901010000.nc,1878,1,1,1879,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_187901010600-188001010000.nc,1879,1,1,1880,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188001010600-188101010000.nc,1880,1,1,1881,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188101010600-188201010000.nc,1881,1,1,1882,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188201010600-188301010000.nc,1882,1,1,1883,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188301010600-188401010000.nc,1883,1,1,1884,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188401010600-188501010000.nc,1884,1,1,1885,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188501010600-188601010000.nc,1885,1,1,1886,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188601010600-188701010000.nc,1886,1,1,1887,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188701010600-188801010000.nc,1887,1,1,1888,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188801010600-188901010000.nc,1888,1,1,1889,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_188901010600-189001010000.nc,1889,1,1,1890,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189001010600-189101010000.nc,1890,1,1,1891,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189101010600-189201010000.nc,1891,1,1,1892,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189201010600-189301010000.nc,1892,1,1,1893,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189301010600-189401010000.nc,1893,1,1,1894,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189401010600-189501010000.nc,1894,1,1,1895,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189501010600-189601010000.nc,1895,1,1,1896,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189601010600-189701010000.nc,1896,1,1,1897,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189701010600-189801010000.nc,1897,1,1,1898,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189801010600-189901010000.nc,1898,1,1,1899,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_189901010600-190001010000.nc,1899,1,1,1900,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190001010600-190101010000.nc,1900,1,1,1901,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190101010600-190201010000.nc,1901,1,1,1902,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190201010600-190301010000.nc,1902,1,1,1903,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190301010600-190401010000.nc,1903,1,1,1904,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190401010600-190501010000.nc,1904,1,1,1905,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190501010600-190601010000.nc,1905,1,1,1906,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190601010600-190701010000.nc,1906,1,1,1907,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190701010600-190801010000.nc,1907,1,1,1908,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190801010600-190901010000.nc,1908,1,1,1909,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_190901010600-191001010000.nc,1909,1,1,1910,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191001010600-191101010000.nc,1910,1,1,1911,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191101010600-191201010000.nc,1911,1,1,1912,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191201010600-191301010000.nc,1912,1,1,1913,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191301010600-191401010000.nc,1913,1,1,1914,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191401010600-191501010000.nc,1914,1,1,1915,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191501010600-191601010000.nc,1915,1,1,1916,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191601010600-191701010000.nc,1916,1,1,1917,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191701010600-191801010000.nc,1917,1,1,1918,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191801010600-191901010000.nc,1918,1,1,1919,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_191901010600-192001010000.nc,1919,1,1,1920,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192001010600-192101010000.nc,1920,1,1,1921,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192101010600-192201010000.nc,1921,1,1,1922,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192201010600-192301010000.nc,1922,1,1,1923,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192301010600-192401010000.nc,1923,1,1,1924,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192401010600-192501010000.nc,1924,1,1,1925,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192501010600-192601010000.nc,1925,1,1,1926,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192601010600-192701010000.nc,1926,1,1,1927,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192701010600-192801010000.nc,1927,1,1,1928,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192801010600-192901010000.nc,1928,1,1,1929,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_192901010600-193001010000.nc,1929,1,1,1930,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193001010600-193101010000.nc,1930,1,1,1931,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193101010600-193201010000.nc,1931,1,1,1932,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193201010600-193301010000.nc,1932,1,1,1933,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193301010600-193401010000.nc,1933,1,1,1934,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193401010600-193501010000.nc,1934,1,1,1935,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193501010600-193601010000.nc,1935,1,1,1936,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193601010600-193701010000.nc,1936,1,1,1937,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193701010600-193801010000.nc,1937,1,1,1938,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193801010600-193901010000.nc,1938,1,1,1939,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_193901010600-194001010000.nc,1939,1,1,1940,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194001010600-194101010000.nc,1940,1,1,1941,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194101010600-194201010000.nc,1941,1,1,1942,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194201010600-194301010000.nc,1942,1,1,1943,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194301010600-194401010000.nc,1943,1,1,1944,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194401010600-194501010000.nc,1944,1,1,1945,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194501010600-194601010000.nc,1945,1,1,1946,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194601010600-194701010000.nc,1946,1,1,1947,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194701010600-194801010000.nc,1947,1,1,1948,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194801010600-194901010000.nc,1948,1,1,1949,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_194901010600-195001010000.nc,1949,1,1,1950,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195001010600-195101010000.nc,1950,1,1,1951,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195101010600-195201010000.nc,1951,1,1,1952,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195201010600-195301010000.nc,1952,1,1,1953,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195301010600-195401010000.nc,1953,1,1,1954,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195401010600-195501010000.nc,1954,1,1,1955,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195501010600-195601010000.nc,1955,1,1,1956,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195601010600-195701010000.nc,1956,1,1,1957,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195701010600-195801010000.nc,1957,1,1,1958,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195801010600-195901010000.nc,1958,1,1,1959,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_195901010600-196001010000.nc,1959,1,1,1960,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196001010600-196101010000.nc,1960,1,1,1961,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196101010600-196201010000.nc,1961,1,1,1962,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196201010600-196301010000.nc,1962,1,1,1963,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196301010600-196401010000.nc,1963,1,1,1964,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196401010600-196501010000.nc,1964,1,1,1965,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196501010600-196601010000.nc,1965,1,1,1966,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196601010600-196701010000.nc,1966,1,1,1967,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196701010600-196801010000.nc,1967,1,1,1968,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196801010600-196901010000.nc,1968,1,1,1969,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_196901010600-197001010000.nc,1969,1,1,1970,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197001010600-197101010000.nc,1970,1,1,1971,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197101010600-197201010000.nc,1971,1,1,1972,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197201010600-197301010000.nc,1972,1,1,1973,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197301010600-197401010000.nc,1973,1,1,1974,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197401010600-197501010000.nc,1974,1,1,1975,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197501010600-197601010000.nc,1975,1,1,1976,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197601010600-197701010000.nc,1976,1,1,1977,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197701010600-197801010000.nc,1977,1,1,1978,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197801010600-197901010000.nc,1978,1,1,1979,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_197901010600-198001010000.nc,1979,1,1,1980,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198001010600-198101010000.nc,1980,1,1,1981,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198101010600-198201010000.nc,1981,1,1,1982,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198201010600-198301010000.nc,1982,1,1,1983,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198301010600-198401010000.nc,1983,1,1,1984,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198401010600-198501010000.nc,1984,1,1,1985,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198501010600-198601010000.nc,1985,1,1,1986,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198601010600-198701010000.nc,1986,1,1,1987,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198701010600-198801010000.nc,1987,1,1,1988,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198801010600-198901010000.nc,1988,1,1,1989,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_198901010600-199001010000.nc,1989,1,1,1990,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199001010600-199101010000.nc,1990,1,1,1991,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199101010600-199201010000.nc,1991,1,1,1992,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199201010600-199301010000.nc,1992,1,1,1993,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199301010600-199401010000.nc,1993,1,1,1994,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199401010600-199501010000.nc,1994,1,1,1995,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199501010600-199601010000.nc,1995,1,1,1996,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199601010600-199701010000.nc,1996,1,1,1997,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199701010600-199801010000.nc,1997,1,1,1998,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199801010600-199901010000.nc,1998,1,1,1999,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_199901010600-200001010000.nc,1999,1,1,2000,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200001010600-200101010000.nc,2000,1,1,2001,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200101010600-200201010000.nc,2001,1,1,2002,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200201010600-200301010000.nc,2002,1,1,2003,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200301010600-200401010000.nc,2003,1,1,2004,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200401010600-200501010000.nc,2004,1,1,2005,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200501010600-200601010000.nc,2005,1,1,2006,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200601010600-200701010000.nc,2006,1,1,2007,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200701010600-200801010000.nc,2007,1,1,2008,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200801010600-200901010000.nc,2008,1,1,2009,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_200901010600-201001010000.nc,2009,1,1,2010,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_201001010600-201101010000.nc,2010,1,1,2011,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_201101010600-201201010000.nc,2011,1,1,2012,1,1
MIROC6,historical,r1i1p1f1,6hrPlevPt,va,gn,v20191204,va_6hrPlevPt_MIROC6_historical_r1i1p1f1_gn_201201010600-201301010000.nc,2012,1,1,2013,1,1
